Date,Values
2017-06-13,9233.0
2017-06-14,35928.25
2017-06-15,75540.5
2017-06-16,28891.75
2017-06-17,9749.5
2017-06-18,3900.5
2017-06-19,26188.75
2017-06-20,7080.75
2017-06-21,47717.25
2017-06-22,70530.5
2017-06-23,69575.0
2017-06-24,66712.75
2017-06-25,51367.75
2017-06-26,15031.5
2017-06-27,78612.5
2017-06-28,8845.25
2017-06-29,30958.25
2017-06-30,50644.75
2017-07-01,55626.25
2017-07-02,55722.25
2017-07-03,32022.25
2017-07-04,3702.75
2017-07-05,3038.5
2017-07-06,4501.75
2017-07-07,19554.75
2017-07-08,5160.0
2017-07-09,2931.0
2017-07-10,28766.25
2017-07-11,59090.75
2017-07-12,34174.0
2017-07-13,17618.25
2017-07-14,13455.0
2017-07-15,44303.0
2017-07-16,27918.0
2017-07-17,6873.75
2017-07-18,59329.5
2017-07-19,32385.25
2017-07-20,22312.75
2017-07-21,50634.5
2017-07-22,27326.75
2017-07-23,6703.75
2017-07-24,40584.0
2017-07-25,8850.0
2017-07-26,40885.0
2017-07-27,50136.25
2017-07-28,58181.25
2017-07-29,39905.0
2017-07-30,32574.75
2017-07-31,8914.0
2017-08-01,24428.5
2017-08-02,86327.0
2017-08-03,86610.75
2017-08-04,47317.75
2017-08-05,47750.25
2017-08-06,36568.5
2017-08-07,37846.75
2017-08-08,58887.5
2017-08-09,14467.0
2017-08-10,5859.25
2017-08-11,40498.0
2017-08-12,26612.5
2017-08-13,30090.5
2017-08-14,24486.0
2017-08-15,15819.25
2017-08-16,59611.75
2017-08-17,42527.0
2017-08-18,76217.0
2017-08-19,86701.5
2017-08-20,50729.75
2017-08-21,13856.0
2017-08-22,16862.25
2017-08-23,55469.25
2017-08-24,22042.0
2017-08-25,3658.5
2017-08-26,20801.25
2017-08-27,2590.5
2017-08-28,16749.5
2017-08-29,28907.5
2017-08-30,35509.25
2017-08-31,5329.25
2017-09-01,3949.25
2017-09-02,1641.75
2017-09-03,10079.75
2017-09-04,33714.75
2017-09-05,56340.75
2017-09-06,51287.25
2017-09-07,66465.5
2017-09-08,13591.5
2017-09-09,71390.0
2017-09-10,90404.25
2017-09-11,64986.25
2017-09-12,67505.75
2017-09-13,72877.5
2017-09-14,56622.0
2017-09-15,3866.25
2017-09-16,2982.5
2017-09-17,3833.25
2017-09-18,19847.75
2017-09-19,39334.75
2017-09-20,17451.25
2017-09-21,5385.5
2017-09-22,2452.75
2017-09-23,9314.75
2017-09-24,34188.25
2017-09-25,38256.5
2017-09-26,46115.5
2017-09-27,41423.0
2017-09-28,49018.75
2017-09-29,29897.5
2017-09-30,59419.75
2017-10-01,105107.0
2017-10-02,102976.25
2017-10-03,96178.25
2017-10-04,96083.0
2017-10-05,105247.5
2017-10-06,105558.5
2017-10-07,59499.5
2017-10-08,16588.5
2017-10-09,49635.75
2017-10-10,85668.0
2017-10-11,72734.75
2017-10-12,80778.25
2017-10-13,95119.75
2017-10-14,62025.75
2017-10-15,36691.5
2017-10-16,78022.5
2017-10-17,20118.5
2017-10-18,40446.75
2017-10-19,69830.0
2017-10-20,64638.5
2017-10-21,74899.0
2017-10-22,35170.25
2017-10-23,63882.75
2017-10-24,73770.25
2017-10-25,90391.75
2017-10-26,79148.75
2017-10-27,80341.75
2017-10-28,71086.5
2017-10-29,86710.25
2017-10-30,52702.25
2017-10-31,87900.25
2017-11-01,51151.25
2017-11-02,32918.0
2017-11-03,68091.0
2017-11-04,44222.5
2017-11-05,25428.5
2017-11-06,41011.5
2017-11-07,7484.0
2017-11-08,55985.5
2017-11-09,82305.0
2017-11-10,96974.5
2017-11-11,65550.5
2017-11-12,61802.75
2017-11-13,46214.0
2017-11-14,14564.5
2017-11-15,60639.5
2017-11-16,67140.0
2017-11-17,72806.5
2017-11-18,86459.5
2017-11-19,38331.0
2017-11-20,20643.25
2017-11-21,68444.0
2017-11-22,78523.0
2017-11-23,50805.0
2017-11-24,46089.25
2017-11-25,93399.0
2017-11-26,92405.0
2017-11-27,60493.25
2017-11-28,11962.5
2017-11-29,13227.0
2017-11-30,25302.5
2017-12-01,49683.0
2017-12-02,90597.0
2017-12-03,90270.25
2017-12-04,86261.5
2017-12-05,74294.5
2017-12-06,75366.0
2017-12-07,92877.25
2017-12-08,99864.25
2017-12-09,69428.25
2017-12-10,56602.5
