Date,Values
2016-07-06,93178.25
2016-07-06,93178.25
2016-07-07,174634.0
2016-07-07,174634.0
2016-07-08,194242.25
2016-07-08,194242.25
2016-07-09,133867.75
2016-07-09,133867.75
2016-07-10,275330.0
2016-07-10,275330.0
2016-07-11,140231.25
2016-07-11,140231.25
2016-07-12,55341.75
2016-07-12,55341.75
2016-07-13,239022.75
2016-07-13,239022.75
2016-07-14,273185.75
2016-07-14,273185.75
2016-07-15,98933.75
2016-07-15,98933.75
2016-07-16,91407.75
2016-07-16,91407.75
2016-07-17,91207.5
2016-07-17,91207.5
2016-07-18,36659.25
2016-07-18,36659.25
2016-07-19,93552.25
2016-07-19,93552.25
2016-07-20,87654.5
2016-07-20,87654.5
2016-07-21,56599.0
2016-07-21,56599.0
2016-07-22,39820.5
2016-07-22,39820.5
2016-07-23,17008.5
2016-07-23,17008.5
2016-07-24,31041.0
2016-07-24,31041.0
2016-07-25,36016.25
2016-07-25,36016.25
2016-07-26,66366.0
2016-07-26,66366.0
2016-07-27,44607.0
2016-07-27,44607.0
2016-07-28,115064.25
2016-07-28,115064.25
2016-07-29,108116.0
2016-07-29,108116.0
2016-07-30,52296.0
2016-07-30,52296.0
2016-07-31,119175.5
2016-07-31,119175.5
2016-08-01,76135.75
2016-08-01,76135.75
2016-08-02,222777.5
2016-08-02,222777.5
2016-08-03,197602.25
2016-08-03,197602.25
2016-08-04,109953.75
